Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
134,Fred Lynn*,28,BOS,AL,4.7,110,478,415,67,125,32,3,12,61,12,0,58,39,0.301,0.383,0.48,0.862,130,0.399,132,199,10,0,0,5,3,*8,ASMVP-24GG,lynnfr01
135,Elliott Maddox,32,NYM,NL,1.7,130,478,411,35,101,16,1,4,34,1,9,52,44,0.246,0.336,0.319,0.655,87,0.314,95,131,9,6,5,4,5,*5H/839,,maddoel01
136,Doug Flynn,29,NYM,NL,1,128,474,443,46,113,9,8,0,24,2,2,22,20,0.255,0.288,0.312,0.6,70,0.282,64,138,15,0,6,3,14,*4/6,GG,flynndo01
137,Jeff Newman,31,OAK,AL,0.1,127,474,438,37,102,19,1,15,56,3,4,25,81,0.233,0.273,0.384,0.656,85,0.293,77,168,10,1,5,5,8,32H/D547,,newmaje01
138,Dave Stapleton,26,BOS,AL,3,106,472,449,61,144,33,5,7,45,3,2,13,32,0.321,0.338,0.463,0.802,113,0.357,108,208,10,1,5,4,1,4/3H7D59,ROY-2,staplda01
139,Rick Miller*,32,CAL,AL,0.9,129,470,412,52,113,14,3,2,38,7,3,48,71,0.274,0.349,0.337,0.687,92,0.321,89,139,3,1,6,3,4,*89H,,milleri01
140,Rob Wilfong*,26,MIN,AL,1.1,131,467,416,55,103,16,5,8,45,10,6,34,61,0.248,0.308,0.368,0.675,80,0.313,75,153,8,3,11,2,3,*4H/8,,wilforo01
141,Tony Scott#,28,STL,NL,0.8,143,461,415,51,104,19,3,0,28,22,10,35,68,0.251,0.308,0.311,0.619,71,0.292,63,129,8,1,5,4,9,*8H,,scottto01
142,Sixto Lezcano,26,MIL,AL,1.4,112,460,411,51,94,19,3,18,55,1,1,39,75,0.229,0.298,0.421,0.719,98,0.334,99,173,6,3,3,4,3,9/DH,,lezcasi01
143,Rick Sofield*,23,MIN,AL,-0.2,131,459,417,52,103,18,4,9,49,4,5,24,92,0.247,0.287,0.374,0.661,75,0.307,72,156,3,2,9,7,2,*78H/9D,,sofieri01
144,Jim Gantner*,27,MIL,AL,2.4,132,457,415,47,117,21,3,4,40,11,10,30,29,0.282,0.33,0.376,0.706,96,0.321,94,156,8,1,8,3,5,54H/6,,gantnji01
145,Pat Putnam*,26,TEX,AL,-0.3,147,454,410,42,108,16,2,13,55,0,2,36,49,0.263,0.319,0.407,0.727,102,0.325,96,167,13,0,3,5,6,*3H/5D,,putnapa01
146,Amos Otis,33,KCR,AL,1.4,107,448,394,56,99,16,3,10,53,16,1,39,70,0.251,0.316,0.383,0.699,91,0.327,86,151,9,3,2,10,0,8/H,,otisam01
147,Ron Hassey*,27,CLE,AL,3.8,130,447,390,43,124,18,4,8,65,0,2,49,51,0.318,0.39,0.446,0.836,129,0.385,133,174,13,1,1,6,3,*2H/D3,,hassero01
148,Chris Speier,30,MON,NL,1.4,128,447,388,35,103,14,4,1,32,0,3,52,38,0.265,0.351,0.33,0.681,92,0.312,85,128,10,0,6,1,18,*6/5,,speiech01
149,Bobby Brown#,26,NYY,AL,1.4,137,446,412,65,107,12,5,14,47,27,8,29,82,0.26,0.306,0.415,0.721,98,0.335,95,171,8,0,2,3,4,*879H/D,,brownbo04
150,Mike Easler*,29,PIT,NL,4.1,132,445,393,66,133,27,3,21,74,5,9,43,65,0.338,0.396,0.583,0.978,167,0.427,172,229,7,0,0,9,6,*79H,MVP-20,easlemi01
151,John Wockenfuss,31,DET,AL,1.7,126,444,372,56,102,13,2,16,65,1,4,68,64,0.274,0.39,0.449,0.839,128,0.385,133,167,7,3,0,1,4,3D2H7/9,,wockejo01
152,Alan Bannister,28,2TM,AL,1.3,126,443,392,57,111,23,4,1,41,14,4,40,41,0.283,0.346,0.37,0.715,97,0.34,96,145,9,0,6,5,6,479H5/86D,,bannial01
152,Alan Bannister,28,CHW,AL,-0.6,45,146,130,16,25,6,0,0,9,5,2,12,16,0.192,0.259,0.238,0.497,38,0.22,11,31,3,0,3,1,5,75H/9D,,bannial01
152,Alan Bannister,28,CLE,AL,1.9,81,297,262,41,86,17,4,1,32,9,2,28,25,0.328,0.388,0.435,0.823,125,0.396,137,114,6,0,3,4,1,49H/7856D,,bannial01
153,Johnnie LeMaster,26,SFG,NL,-1.3,135,442,405,33,87,16,6,3,31,0,1,25,57,0.215,0.257,0.306,0.564,59,0.265,52,124,7,0,7,5,5,*6/H,,lemasjo01
154,Tom Paciorek,33,SEA,AL,0.5,126,441,418,44,114,19,1,15,59,3,2,17,67,0.273,0.301,0.431,0.732,98,0.33,93,180,13,1,3,2,1,93D7H/8,,pacioto01
155,Clint Hurdle*,22,KCR,AL,1.5,130,438,395,50,116,31,2,10,60,0,0,34,61,0.294,0.349,0.458,0.807,120,0.357,113,181,11,2,2,5,5,*9H/7,,hurdlcl01
156,Greg Luzinski,29,PHI,NL,0.4,106,438,368,44,84,19,1,19,56,3,0,60,100,0.228,0.342,0.44,0.783,113,0.364,116,162,6,6,0,4,5,7/H,,luzingr01
157,Dave Cash,32,SDP,NL,-0.6,130,437,397,25,90,14,2,1,23,6,5,35,21,0.227,0.287,0.28,0.567,64,0.273,62,111,16,0,2,3,5,*4/H,,cashda01
158,Jerry Royster,27,ATL,NL,-0.2,123,435,392,42,95,17,5,1,20,22,13,37,48,0.242,0.309,0.319,0.627,74,0.308,79,125,6,1,4,1,1,547H,,roystje01
159,Ron Jackson,27,MIN,AL,0.2,131,434,396,48,105,29,3,5,42,1,8,28,41,0.265,0.316,0.391,0.708,88,0.312,80,155,15,3,4,3,5,*3H7/58D,,jacksro02
160,Rafael Landestoy#,27,HOU,NL,1.4,149,434,393,42,97,13,8,1,27,23,12,31,37,0.247,0.306,0.328,0.634,84,0.299,83,129,3,3,6,1,2,46H/58,,landera01
161,Lloyd Moseby*,20,TOR,AL,-0.7,114,430,389,44,89,24,1,9,46,4,6,25,85,0.229,0.281,0.365,0.646,73,0.298,69,142,11,4,10,2,4,97/8DH,,mosebll01
162,Ed Ott*,28,PIT,NL,1.8,120,430,392,35,102,14,0,8,41,1,6,33,47,0.26,0.317,0.357,0.674,86,0.3,76,140,9,0,4,1,8,*2/H7,,otted01
163,Cliff Johnson,32,2TM,2LG,-0.2,122,430,370,53,86,11,1,16,62,0,1,54,65,0.232,0.328,0.397,0.725,97,0.338,98,147,12,1,0,5,10,3DH/72,,johnscl01
163,Cliff Johnson,32,CLE,AL,-0.1,54,203,174,25,40,3,1,6,28,0,1,25,30,0.23,0.32,0.362,0.682,87,0.318,86,63,8,0,0,4,5,D/H,,johnscl01
163,Cliff Johnson,32,CHC,NL,-0.1,68,227,196,28,46,8,0,10,34,0,0,29,35,0.235,0.335,0.429,0.763,106,0.357,110,84,4,1,0,1,5,3H/72,,johnscl01
164,Wayne Nordhagen,31,CHW,AL,-0.2,123,428,415,45,115,22,4,15,59,0,1,10,45,0.277,0.294,0.458,0.752,104,0.333,98,190,13,1,0,2,3,7D9H,,nordhwa01
165,Leon Roberts,29,SEA,AL,1.3,119,427,374,48,94,18,3,10,33,8,4,43,59,0.251,0.325,0.396,0.721,97,0.331,93,148,12,1,3,6,1,978H/D,,roberle01
166,Rennie Stennett,31,SFG,NL,-0.8,120,425,397,34,97,13,2,2,37,4,4,22,31,0.244,0.286,0.302,0.588,67,0.267,54,120,10,2,2,2,10,*4H,,stennre01
167,Wayne Gross*,28,OAK,AL,3.2,113,419,366,45,103,20,3,14,61,5,3,44,39,0.281,0.355,0.467,0.822,132,0.369,131,171,2,1,2,6,9,5H3/D,,grosswa01
168,Rudy Law*,23,LAD,NL,1.9,128,418,388,55,101,5,4,1,23,40,13,23,27,0.26,0.306,0.302,0.608,72,0.315,80,117,2,3,3,1,1,8H/7,,lawru01
169,Craig Reynolds*,27,HOU,NL,0.5,137,418,381,34,86,9,6,3,28,2,1,20,39,0.226,0.262,0.304,0.566,64,0.275,64,116,4,0,13,4,1,*6/H,,reynocr01
170,Otto Vélez,29,TOR,AL,1.4,104,417,357,54,96,12,3,20,62,0,0,54,86,0.269,0.365,0.487,0.852,127,0.375,121,174,8,2,0,4,8,D/H3,,velezot01
171,Al Woods*,26,TOR,AL,2.5,109,417,373,54,112,18,2,15,47,4,4,37,35,0.3,0.364,0.48,0.844,125,0.377,124,179,4,1,5,1,3,7DH/9,,woodsal01
172,Gene Tenace,33,SDP,NL,3.9,133,416,316,46,70,11,1,17,50,4,4,92,63,0.222,0.399,0.424,0.823,137,0.386,148,134,11,4,0,4,11,2H3,,tenacge01
173,Mario Guerrero,30,OAK,AL,-0.4,116,414,381,32,91,16,2,2,23,3,3,19,32,0.239,0.273,0.307,0.58,65,0.273,63,117,15,1,7,6,2,*6/H,,guerrma01
174,Dave Revering*,27,OAK,AL,3.6,106,412,376,48,109,21,5,15,62,1,0,32,37,0.29,0.344,0.492,0.836,135,0.377,135,185,6,0,2,2,6,3H/D,,reverda01
175,Carl Yastrzemski*,40,BOS,AL,0.8,105,412,364,49,100,21,1,15,50,0,2,44,38,0.275,0.35,0.462,0.812,116,0.36,111,168,9,0,1,3,5,D73/H98,,yastrca01
176,Joe Simpson*,28,SEA,AL,-0.2,129,409,365,42,91,15,3,3,34,17,4,28,43,0.249,0.302,0.332,0.634,74,0.302,68,121,6,1,12,3,3,*987H/3D,,simpsjo01
177,Champ Summers*,34,DET,AL,2.2,120,408,347,61,103,19,1,17,60,4,3,52,52,0.297,0.393,0.504,0.897,143,0.408,148,175,10,5,1,3,6,DH97/3,,summech01
178,Johnny Bench,32,CIN,NL,3.4,114,407,360,52,90,12,0,24,68,4,2,41,64,0.25,0.327,0.483,0.81,123,0.377,131,174,9,2,0,4,2,2H,ASMVP-17,benchjo01
179,Rick Dempsey,30,BAL,AL,3.1,119,406,362,51,95,26,3,9,40,3,1,36,45,0.262,0.333,0.425,0.759,108,0.348,107,154,11,3,4,1,1,*2H/793D,,dempsri01
180,Claudell Washington*,25,2TM,2LG,0.3,111,403,374,53,104,20,6,11,54,21,7,25,82,0.278,0.326,0.452,0.778,117,0.354,113,169,10,2,1,1,5,97H/D8,,washicl01
180,Claudell Washington*,25,CHW,AL,0.1,32,97,90,15,26,4,2,1,12,4,2,5,19,0.289,0.333,0.411,0.744,104,0.335,98,37,5,1,1,0,0,7H/9D,,washicl01
180,Claudell Washington*,25,NYM,NL,0.1,79,306,284,38,78,16,4,10,42,17,5,20,63,0.275,0.324,0.465,0.788,121,0.36,118,132,5,1,0,1,5,97H/8,,washicl01
181,Bruce Benedict,24,ATL,NL,0.9,120,402,359,18,91,14,1,2,34,3,3,28,36,0.253,0.308,0.315,0.623,73,0.293,66,113,11,1,13,1,8,*2/H,,benedbr01
182,Joe Rudi,33,CAL,AL,0.7,104,399,372,42,88,17,1,16,53,1,0,17,84,0.237,0.277,0.417,0.694,90,0.33,96,155,10,5,2,3,2,7H/3D9,,rudijo01
183,Alan Ashby#,28,HOU,NL,0.5,116,394,352,30,90,19,2,3,48,0,0,35,40,0.256,0.319,0.347,0.665,93,0.302,85,122,11,0,2,5,12,*2/H,,ashbyal01
184,Milt May*,29,SFG,NL,1.6,111,393,358,27,93,16,2,6,50,0,1,25,40,0.26,0.305,0.366,0.671,90,0.313,89,131,13,1,3,6,4,2H,,maymi01
185,Mitchell Page*,28,OAK,AL,0.9,110,393,348,58,85,10,4,17,51,14,7,35,87,0.244,0.311,0.443,0.754,112,0.338,108,154,9,1,4,5,3,DH,,pagemi02
186,Mike Squires*,28,CHW,AL,1,131,389,343,38,97,11,3,2,33,8,9,33,24,0.283,0.347,0.35,0.697,93,0.317,90,120,6,1,11,0,1,*3H/2,,squirmi01
187,Bob Bailor,28,TOR,AL,0.4,116,388,347,44,82,14,2,1,16,12,8,36,33,0.236,0.311,0.297,0.608,65,0.286,59,103,5,2,2,1,3,79865/H14D,,bailobo01
188,Richie Hebner*,32,DET,AL,2.1,104,388,341,48,99,10,7,12,82,0,3,38,45,0.29,0.36,0.466,0.826,124,0.368,122,159,7,2,2,5,3,35H/D,,hebneri01
189,Rusty Staub*,36,TEX,AL,1.3,109,388,340,42,102,23,2,9,55,1,1,39,18,0.3,0.37,0.459,0.828,130,0.372,128,156,16,2,1,6,3,D3H9/7,,staubru01
190,Junior Kennedy,29,CIN,NL,1.1,104,385,337,31,88,16,3,1,34,3,1,36,34,0.261,0.325,0.335,0.661,85,0.305,77,113,5,0,4,8,6,4/H,,kenneju01
191,Willie Horton,37,SEA,AL,-1.1,97,384,335,32,74,10,1,8,36,0,4,39,70,0.221,0.306,0.328,0.635,74,0.294,71,110,5,4,2,4,2,D/H,,hortowi01
192,Bob Molinaro*,30,CHW,AL,1,119,384,344,48,100,16,4,5,36,18,7,26,29,0.291,0.348,0.404,0.752,107,0.341,100,139,4,7,2,5,7,7DH,,molinbo01
193,Tom Veryzer,27,CLE,AL,-0.2,109,383,358,28,97,12,0,2,28,0,5,10,25,0.271,0.303,0.321,0.625,71,0.284,64,115,11,8,4,3,1,*6/DH,,veryzto01
194,Dick Davis,26,MIL,AL,-0.6,106,381,365,50,99,26,2,4,30,5,3,11,43,0.271,0.297,0.386,0.683,89,0.32,90,141,8,3,0,2,0,D97/H,,davisdi02
195,Don Baylor,31,CAL,AL,-1.5,90,380,340,39,85,12,2,5,51,6,6,24,32,0.25,0.316,0.341,0.657,83,0.299,77,116,9,11,0,5,4,7D9,,baylodo01
196,Álex Treviño,22,NYM,NL,1.2,106,376,355,26,91,11,2,0,37,0,3,13,41,0.256,0.281,0.299,0.579,65,0.274,61,106,11,1,2,5,1,2H5/4,,trevial01
197,Ruppert Jones*,25,NYY,AL,0.5,83,373,328,38,73,11,3,9,42,18,8,34,50,0.223,0.299,0.357,0.656,81,0.312,82,117,5,3,5,3,3,8/H,,jonesru01
198,Graig Nettles*,35,NYY,AL,1.4,89,369,324,52,79,14,0,16,45,0,0,42,42,0.244,0.331,0.435,0.766,111,0.347,107,141,8,1,0,2,5,5/H6,AS,nettlgr01
199,Mike Jorgensen*,31,NYM,NL,-0.2,119,368,321,43,82,11,0,7,43,0,3,46,55,0.255,0.349,0.355,0.704,100,0.318,94,114,10,0,1,0,6,3H9/78,,jorgemi01
200,Greg Pryor,30,CHW,AL,0.6,122,367,338,32,81,18,4,1,29,2,2,12,35,0.24,0.265,0.325,0.591,62,0.274,55,110,10,2,9,6,0,65/H4D,,pryorgr01
201,Tim Blackwell#,27,CHC,NL,3,103,366,320,24,87,16,4,5,30,0,1,41,62,0.272,0.352,0.394,0.745,103,0.338,98,126,5,0,2,3,6,2/H,,blackti01
202,Aurelio Rodríguez,32,2TM,2LG,-1.5,141,365,339,21,71,13,3,5,27,1,1,13,61,0.209,0.239,0.31,0.548,54,0.262,49,105,12,0,13,0,1,*5/H46,,rodriau01
202,Aurelio Rodríguez,32,SDP,NL,-0.4,89,183,175,7,35,7,2,2,13,1,1,6,26,0.2,0.227,0.297,0.524,49,0.257,50,52,5,0,2,0,0,5/H6,,rodriau01
202,Aurelio Rodríguez,32,NYY,AL,-1,52,182,164,14,36,6,1,3,14,0,0,7,35,0.22,0.251,0.323,0.575,58,0.268,48,53,7,0,11,0,1,4-May,,rodriau01
203,Art Howe,33,HOU,NL,1.8,110,364,321,34,91,12,5,10,46,1,0,34,29,0.283,0.35,0.445,0.795,129,0.361,129,143,9,1,4,4,6,35H/64,,howear01
204,John Stearns,28,NYM,NL,2.3,91,363,319,42,91,25,1,0,45,7,3,33,24,0.285,0.346,0.37,0.716,103,0.339,106,118,5,1,2,8,1,23/H5,AS,stearjo01
205,Mike Tyson,30,CHC,NL,-0.7,123,363,341,34,81,19,3,3,23,1,2,15,61,0.238,0.273,0.337,0.61,65,0.285,58,115,5,2,4,1,3,*4/H,,tysonmi01
206,Reggie Smith#,35,LAD,NL,4.3,92,362,311,47,100,13,0,15,55,5,6,41,63,0.322,0.392,0.508,0.9,151,0.403,155,158,4,1,0,9,1,9/H8,AS,smithre06
207,Charlie Moore,27,MIL,AL,1.4,111,356,320,42,93,13,2,2,30,10,5,24,28,0.291,0.336,0.363,0.699,95,0.324,92,116,7,0,8,4,2,2H,,moorech02
208,Todd Cruz,24,2TM,AL,-0.4,108,356,333,28,79,14,1,3,23,2,1,14,62,0.237,0.271,0.312,0.584,61,0.276,56,104,5,2,6,1,1,6/5H47,,cruzto02
208,Todd Cruz,24,CAL,AL,-0.1,18,45,40,5,11,3,0,1,5,0,0,5,8,0.275,0.356,0.425,0.781,117,0.346,108,17,0,0,0,0,1,6/5H47,,cruzto02
208,Todd Cruz,24,CHW,AL,-0.3,90,311,293,23,68,11,1,2,18,2,1,9,54,0.232,0.259,0.297,0.556,53,0.266,48,87,5,2,6,1,0,6/H,,cruzto02
209,Jim Anderson,23,SEA,AL,0.2,116,355,317,46,72,7,0,8,30,2,4,27,39,0.227,0.292,0.325,0.617,69,0.293,69,103,5,3,6,2,1,65H/D42,,anderji01
210,Larry Harlow*,28,CAL,AL,1.4,109,355,301,47,83,13,4,4,27,3,2,48,61,0.276,0.376,0.385,0.761,113,0.353,113,116,10,1,4,1,1,98H/73D,,harlola01
211,Lou Piniella,36,NYY,AL,-0.2,116,355,321,39,92,18,0,2,27,0,2,29,20,0.287,0.343,0.361,0.704,96,0.33,98,116,17,0,2,3,5,7H/D9,,pinielo01
212,Butch Hobson,28,BOS,AL,-1.1,93,352,324,35,74,6,0,11,39,1,1,25,69,0.228,0.281,0.349,0.63,68,0.291,60,113,10,0,0,3,2,5D/H,,hobsobu01
213,Gary Roenicke,25,BAL,AL,1.2,118,349,297,40,71,13,0,10,28,2,0,41,49,0.239,0.34,0.384,0.724,100,0.339,100,114,10,6,2,3,5,*79H8,,roeniga01
214,Terry Whitfield*,27,SFG,NL,0.7,118,348,321,38,95,16,2,4,26,4,2,20,44,0.296,0.337,0.396,0.733,107,0.335,104,127,6,1,4,2,3,7H,,whitfte01
215,Glenn Hoffman,21,BOS,AL,1.1,114,346,312,37,89,15,4,4,42,2,4,19,41,0.285,0.326,0.397,0.724,93,0.324,86,124,8,2,9,4,2,*5/64H,,hoffmgl01
216,Bobby Murcer*,34,NYY,AL,0,100,345,297,41,80,9,1,13,57,2,0,34,28,0.269,0.339,0.438,0.777,114,0.351,109,130,9,2,3,9,2,7DH9,,murcebo01
217,Ellis Valentine,25,MON,NL,4,86,343,311,40,98,22,2,13,67,5,5,25,44,0.315,0.367,0.524,0.891,147,0.406,156,163,3,3,0,4,0,9/H,,valenel01
218,Pete Mackanin,28,MIN,AL,1.1,108,342,319,31,85,18,0,4,35,6,2,14,34,0.266,0.296,0.361,0.656,74,0.314,74,115,7,0,7,2,2,46H/D35,,mackape01
219,Kiko Garcia,26,BAL,AL,-0.2,111,340,311,27,62,8,0,1,27,8,4,24,57,0.199,0.255,0.235,0.49,36,0.243,32,73,11,0,3,2,0,64/H7,,garciki01
220,Don Money,33,MIL,AL,2.3,86,336,289,39,74,17,1,17,46,0,0,40,36,0.256,0.348,0.498,0.847,133,0.387,138,144,4,1,6,0,0,53D/H4,,moneydo01
221,Ron Oester#,24,CIN,NL,1.2,100,335,303,40,84,16,2,2,20,6,2,26,44,0.277,0.336,0.363,0.699,95,0.329,94,110,7,1,5,0,7,46H/5,ROY-4,oestero01
222,Rowland Office*,27,MON,NL,0.9,116,335,292,36,78,13,4,6,30,3,3,36,39,0.267,0.343,0.401,0.744,108,0.352,115,117,5,0,3,4,1,9H8/7,,officro01
223,Derrel Thomas#,29,LAD,NL,1.7,117,332,297,32,79,18,3,1,22,7,9,26,48,0.266,0.326,0.357,0.683,92,0.325,100,106,5,1,7,1,3,68H4/9257,,thomade01
224,Lonnie Smith,24,PHI,NL,2.3,100,331,298,69,101,14,4,3,20,33,13,26,48,0.339,0.397,0.443,0.84,130,0.395,136,132,5,4,1,2,2,7H9/8,ROY-3,smithlo01
225,Leon Durham*,22,STL,NL,1.7,96,330,303,42,82,15,4,8,42,8,5,18,55,0.271,0.309,0.426,0.735,100,0.337,99,129,3,1,3,5,1,97H/38,ROY-7,durhale01
226,Mike Heath,25,OAK,AL,0.3,92,329,305,27,74,10,2,1,33,3,3,16,28,0.243,0.28,0.298,0.578,65,0.275,64,91,7,0,7,1,2,2DH/79,,heathmi02
227,Mike Vail,28,CHC,NL,0.9,114,328,312,30,93,17,2,6,47,2,5,14,77,0.298,0.33,0.423,0.753,104,0.35,110,132,8,1,1,0,1,9H7,,vailmi01
228,Ernie Whitt*,28,TOR,AL,0.1,106,325,295,23,70,12,2,6,34,1,3,22,30,0.237,0.288,0.353,0.64,72,0.292,64,104,11,0,5,3,0,2/H,,whitter01
229,Johnny Grubb*,31,TEX,AL,0.3,110,323,274,40,76,12,1,9,32,2,3,42,35,0.277,0.374,0.427,0.801,124,0.364,124,117,11,2,2,3,5,9H7/D8,,grubbjo01
230,Dave McKay#,30,OAK,AL,0.5,123,322,295,29,72,16,1,1,29,1,1,10,57,0.244,0.283,0.315,0.598,70,0.28,66,93,4,6,11,0,0,456/H,,mckayda01
231,Jim Essian,29,OAK,AL,1.2,87,321,285,19,66,11,0,5,29,1,3,30,18,0.232,0.302,0.323,0.625,78,0.291,77,92,14,0,3,3,0,2D/H3,,essiaji01
232,Denny Walling*,26,HOU,NL,0.9,100,321,284,30,85,6,5,3,29,4,3,35,26,0.299,0.374,0.387,0.761,121,0.349,121,110,2,0,0,2,4,3H9/7,,wallide01
233,Jeff Burroughs,29,ATL,NL,0.7,99,318,278,35,73,14,0,13,51,1,1,35,57,0.263,0.347,0.453,0.8,120,0.363,120,126,4,2,1,2,6,7H,,burroje01
234,Mike Cubbage*,29,MIN,AL,0.1,103,318,285,29,70,9,0,8,42,0,1,23,37,0.246,0.301,0.361,0.663,76,0.306,70,103,4,1,6,3,4,35H/4D,,cubbami01
235,Tim Flannery*,22,SDP,NL,0.2,95,315,292,15,70,12,0,0,25,2,2,18,30,0.24,0.283,0.281,0.564,63,0.272,61,82,5,0,4,1,4,45H,,flannti01
236,Lee Lacy,32,PIT,NL,4,109,314,278,45,93,20,4,7,33,18,9,28,33,0.335,0.394,0.511,0.905,149,0.416,158,142,3,2,2,4,3,7H/58,,lacyle01
237,Luis Gómez,28,ATL,NL,-1.2,121,307,278,18,53,6,0,0,24,0,4,17,27,0.191,0.239,0.212,0.451,26,0.216,12,59,9,1,10,1,2,*6/H,,gomezlu01
238,Mike Ivie,27,SFG,NL,-0.2,79,306,286,21,69,16,1,4,25,1,2,19,40,0.241,0.288,0.346,0.634,79,0.302,81,99,7,0,0,1,2,3/H,,iviemi01
239,Mario Mendoza,29,SEA,AL,-0.6,114,305,277,27,68,6,3,2,14,3,4,16,42,0.245,0.286,0.31,0.596,63,0.278,58,86,5,0,11,1,0,*6,,mendoma01
240,Eric Soderholm,31,NYY,AL,1.8,95,304,275,38,79,13,1,11,35,0,0,27,25,0.287,0.353,0.462,0.815,124,0.376,128,127,9,1,1,0,2,D5H,,soderer01
241,Larry Biittner*,33,CHC,NL,-0.7,127,299,273,21,68,12,2,1,34,1,3,18,33,0.249,0.294,0.319,0.613,67,0.282,58,87,6,2,0,6,2,H379/8,,biittla01
242,Freddie Patek,35,CAL,AL,0.5,86,299,273,41,72,10,5,5,34,7,6,15,26,0.264,0.302,0.392,0.694,92,0.324,95,107,11,1,8,2,1,6/H,,patekfr01
243,Larry Milbourne#,29,SEA,AL,0.5,106,296,258,31,68,6,6,0,26,7,6,19,13,0.264,0.313,0.333,0.647,77,0.298,71,86,8,1,15,3,4,H46D/5,,milbola01
244,Jim Spencer*,32,NYY,AL,-0.2,97,295,259,38,61,9,0,13,43,1,0,30,44,0.236,0.313,0.421,0.734,102,0.33,95,109,7,1,1,4,2,3HD,,spencji01
245,Bill Robinson,37,PIT,NL,0.1,100,294,272,28,78,10,1,12,36,1,4,15,45,0.287,0.32,0.463,0.783,114,0.344,109,126,9,0,3,4,2,37H9,,robinbi02
246,Jim Dwyer*,30,BOS,AL,0.6,93,292,260,41,74,11,1,9,38,3,2,28,23,0.285,0.357,0.438,0.796,112,0.359,109,114,4,2,1,1,5,89HD7/3,,dwyerji01
247,John Milner*,30,PIT,NL,0.1,114,292,238,31,58,6,0,8,34,2,2,52,29,0.244,0.378,0.37,0.748,108,0.35,110,88,5,0,1,1,2,3H7/9,,milnejo01
248,Sal Bando,36,MIL,AL,-0.7,78,291,254,28,50,12,1,5,31,5,3,29,35,0.197,0.278,0.311,0.589,64,0.288,67,79,7,1,3,4,2,5D/3H,,bandosa01
249,Mark Belanger,36,BAL,AL,0.5,113,291,268,37,61,7,3,0,22,6,3,12,25,0.228,0.261,0.276,0.537,48,0.267,48,74,1,0,11,0,0,*6H,,belanma01
250,Glenn Adams*,32,MIN,AL,-0.4,99,287,262,32,75,11,2,6,38,2,4,15,26,0.286,0.32,0.412,0.732,94,0.333,93,108,11,0,6,4,1,DH7,,adamsgl01
251,Dan Graham*,25,BAL,AL,1.9,86,286,266,32,74,7,1,15,54,0,0,14,40,0.278,0.31,0.481,0.791,115,0.367,120,128,4,0,1,4,0,2/5HD9,,grahada01
252,Dickie Thon,22,CAL,AL,-0.6,80,285,267,32,68,12,2,0,15,7,5,10,28,0.255,0.282,0.315,0.597,66,0.295,73,84,5,1,5,2,0,64HD5/3,,thondi01
253,Terry Kennedy*,24,STL,NL,0.1,84,281,248,28,63,12,3,4,34,0,0,28,34,0.254,0.325,0.375,0.7,92,0.321,87,93,9,0,1,4,3,27H,,kennete02
254,Rob Picciolo,27,OAK,AL,0.3,95,281,271,32,65,9,2,5,18,1,1,2,63,0.24,0.245,0.343,0.589,66,0.288,72,93,6,0,8,0,0,64/7H,,picciro01
255,Dave Kingman,31,CHC,NL,0.8,81,280,255,31,71,8,0,18,57,2,2,21,44,0.278,0.329,0.522,0.85,128,0.375,125,133,10,0,0,4,3,7H/3,AS,kingmda01
256,Jay Johnstone*,34,LAD,NL,1.2,109,279,251,31,77,15,2,2,20,3,2,24,29,0.307,0.372,0.406,0.778,119,0.357,119,102,3,2,2,0,1,9H/7,,johnsja01
257,Jerry Dybzinski,24,CLE,AL,0.6,114,278,248,32,57,11,1,1,23,4,1,13,35,0.23,0.273,0.294,0.567,55,0.284,57,73,5,2,14,1,0,64H/5D,,dybzije01
258,Bobby Clark,25,CAL,AL,-0.1,78,275,261,26,60,10,1,5,23,0,1,11,42,0.23,0.266,0.333,0.6,66,0.277,60,87,7,2,1,0,0,87/H,,clarkbo04
259,Dane Iorg*,30,STL,NL,1.4,105,275,251,33,76,23,1,3,36,1,1,20,34,0.303,0.349,0.438,0.787,116,0.36,116,110,5,0,0,4,2,7H9/35,,iorgda01
260,Bruce Kimm,29,CHW,AL,-0.6,100,273,251,20,61,10,1,0,19,1,3,17,26,0.243,0.29,0.291,0.581,61,0.275,58,73,10,0,4,1,0,2/H,,kimmbr01
261,Dale Berra,23,PIT,NL,0,93,271,245,21,54,8,2,6,31,2,0,16,52,0.22,0.269,0.343,0.612,68,0.285,57,84,6,1,4,2,6,56/H4,,berrada01
262,Larry Cox,32,SEA,AL,0.2,105,271,243,18,49,6,2,4,20,1,2,19,36,0.202,0.26,0.292,0.552,51,0.266,48,71,9,0,9,0,0,2/H,,coxla01
263,Bobby Bonds,34,STL,NL,-0.4,86,270,231,37,47,5,3,5,24,15,5,33,74,0.203,0.305,0.316,0.621,71,0.302,68,73,4,2,1,3,3,7H9,,bondsbo01
264,Ted Cox,25,SEA,AL,-0.4,83,269,247,17,60,9,0,2,23,0,0,19,25,0.243,0.295,0.304,0.598,64,0.289,63,75,8,0,1,2,3,5/H,,coxte02
